ZipCode,State,City,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30
94568,CA,Dublin,"San Francisco-Oakland-Berkeley, CA",Alameda County,,,,,,,,,,,,,2639.848631401857,2664.3050486573784,2658.2073634922176,2632.3151219764845,2629.001811094959,2635.896151161462,2679.138433242905,2685.1786747327915,2698.2508083971015,2667.143473145499,2634.2136867974377,2633.6142033921815,2628.581383101324,2667.699690555519,2669.842412221689,2707.504300488179,2721.4257427797206,2731.194029885454,2750.7904029575734,2758.2101047891247,2757.38437570336,2718.303816816981,2706.8207961797484,2702.131142398407,2722.313172935657,2738.3499042023295,2767.4277784352253,2790.4626029181486,2812.1046913055047,2821.868840281898,2822.0932427926573,2814.8992289755624,2798.331108534716,2774.6368392962113,2763.6172594377636,2761.9862160726157,2774.78753726718,2769.718598815945,2792.0457268402843,2808.4558098359307,2831.968695353677,2830.887339016445,2835.2125211796597,2836.5909728504325,2829.0513019059044,2814.0456136257694,2786.4569345934538,2782.6846847409493,2788.3986174897955,2816.1221470618593,2821.31327058882,2800.861305048298,2791.221064187725,2790.9950117845647,2812.348436143794,2795.040348414656,2773.9620697245437,2744.6891006466017,2768.6093394629174,2773.607803757604,2789.1521897789676,2784.0969133460376,2808.2587885255753,2847.2802647646135,2874.4521507712584,2914.061641752889,2951.6589568735294,2972.4636866802825,2977.380266416588,2950.9076576096654,2957.028486314426,2944.408514080421,2962.4116207751786,2975.567008363201,3011.133497958342,3049.491855881935,3091.3160717299397,3123.0125519473295,3143.7103995452844,3140.323310700531,3139.4367210011533,3093.3194509969653,3057.4700630944503,3035.754200150733,3036.33723344348,3029.3486630225566,3023.515239275242,3041.174700038795,3087.8498804836313,3118.679035709669,3143.7416664997672,3142.8246410973866,3132.019204840395
2151,MA,Revere,"Boston-Cambridge-Newton, MA-NH",Suffolk County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.476384932708,1886.916720190595,1869.813627697619,1860.6976156078465,1934.1731072096209,1941.6855427523976,1926.0034445414135,1868.2447997130455,1883.6484378116668,1929.5735895595196,1983.640821463896,1980.0647556577871,1957.089759039922,1969.3713563993776,1990.9802037799975,2011.6213882856025,2042.2000370092744,2045.2935280453464,2066.4276643466674,2052.2750144850884,2048.435744476657,2075.7437115837324,2054.3782863089064,2101.5391999195776,2093.2440105486685,2124.144117909317,2198.9456781039407,2198.2200973537974,2200.9224229507004,2124.841738066473,2109.878498007643,2101.3823077815464,2064.786216621968,2066.5031272657116,2068.6577428315973,2061.2844438929715,2047.5378042708676,2018.2719456892169,2037.966909899916,2048.443051771819,2093.25182782435,2108.1390959239507,2110.506489331814,2128.741246543432,2153.189472598527,2196.889872603615,2207.821405711256,2212.6470942145406,2228.9086722347306,2244.356432915343,2237.7778090870406,2241.629332597354,2271.7228097121697,2326.979760188057,2358.2628633540166,2375.112937166885,2382.3438427790006,2444.1306173344115,2471.724422735833,2501.681826768265,2481.096692184903,2459.591821806731,2459.7821652489606,2448.671083603572,2505.337617997816,2527.980510181543,2556.915452082037,2556.9784019334693,2583.0195907026327,2597.4675117966244,2602.9938144039606,2603.6905555555554
94122,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3209.961474221786,3133.4761658615826,3108.10459931613,3108.2201980757063,3103.0475079206876,3156.9839580609346,3198.3858968316595,3253.9859324168606,3254.952911437309,3222.3600256798436,3279.116121805255,3213.075895561495,3200.6243648925292,3146.487125923506,3191.3815434292674,3242.554510848538,3238.012783009315,3288.1541834237196,3322.4885702505153,3341.711606174862,3376.506393518673,3380.9527105786256,3365.856523334958,3380.693773668309,3394.5981474261885,3404.867623828968,3327.7653856009883,3337.620652880356,3406.675677298048,3434.3476573082626,3390.2996594154347,3278.415608244801,3234.259917777121,3188.689582646078,3160.869241838185,3140.8046988338397,3101.23263326524,3110.6501571873728,3088.8184493152166,3119.226805639036,3124.0836399978407,3166.012913136231,3167.226005220297,3201.092586591446,3235.147270752534,3281.3840428342633,3296.8089115499592,3265.524871543634,3247.5382670030285,3290.260553463515,3328.084272584341,3373.247764426208,3400.794049131837,3387.324048116425,3381.672257704845,3326.190259719592,3345.340078313066,3409.4665400928347,3460.528742039354,3472.987107618919,3427.475672483259,3401.0102064087323,3451.1492501751104,3475.5054335489003,3521.207868007996,3512.222272395631,3516.1547033801107,3474.6023814260784,3462.5572624134284,3464.4166666666665
65203,MO,Columbia,"Columbia, MO",Boone County,697.6438144927457,709.233823675125,714.0951333618358,718.256004445076,717.8993675094578,718.0016641782561,715.3123967586004,716.0174570779235,707.5578955873825,707.9781707381111,705.8612350899011,716.5344082787127,716.1575208474701,718.0366695662073,722.3487761433199,728.9172601941789,736.0249547574808,735.0404561763953,729.4058736728347,721.2382475085511,715.4410063231162,710.8429046019097,704.4579129586731,690.6382709213322,708.7471079354277,720.955761381808,742.9086563959527,736.3449934952496,738.0609938320623,736.835889275153,735.3417024788129,734.3392185150154,729.4426256749827,724.7066581425235,723.5124091447768,713.3112744396568,719.7018329006071,727.995451908507,746.5473044812827,750.4129464392659,748.8096007479087,747.001123861216,743.9295614525049,744.6742338204267,747.4266476749681,751.2377273217872,746.6037792911656,751.1377794535242,750.134489755396,759.2051904818609,760.80679344645,764.3638287975627,766.6500016747929,770.2525651613281,767.9646641679142,761.8217851455179,756.1439085179314,764.2812167961862,764.1125142194287,767.3736282543715,764.8750163727663,774.530769013036,774.9823943386872,774.9243411275464,774.1152202663568,779.609565101822,783.9005925835185,795.9866562391427,800.5642784519578,804.3456352529271,797.1567139881045,798.2507200613344,795.5153620524527,801.4553627532136,800.9807634997007,814.6738774124822,828.9119793455413,852.4621183358194,869.3015088834604,875.6145358257326,879.5956724411193,885.3225895026216,903.2590843961984,904.203919266112,909.6397746211796,913.4366178319846,925.3509450328254,933.7874229938716,936.7251891628564,938.7795400066918,950.1198477977832,960.7513137796566,989.311976840144,982.6942186772346,1007.9229171983176,1002.3054657263036,1021.6401657864548,1014.5859729488354,1035.7157683061605,1047.2868480460468,1044.2170492523303,1049.2915807634567,1057.3291264956486,1074.684873561562,1070.327380952381
92071,CA,Santee,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,,,,,,,,,,,,,,,,,,,,,,,,1840.7655552933295,1840.0490319218904,1864.6671635513317,1888.500426140356,1911.510321492313,1930.7609058453236,1930.541831444328,1948.0822358004475,1963.8166821475745,2000.044127757814,1993.2854402992375,2001.4178673416045,1981.5209611024352,1972.262578548986,1953.785537217073,1971.407001746736,1989.0819262809464,2017.2248305778717,2026.119877650084,2038.8325423341355,2048.61025005121,2063.358661677961,2069.5442276245763,2058.4839432873764,2100.537993955792,2111.512738579561,2114.405344177517,2071.495913769872,2080.7686594944557,2100.161070766978,2130.674831389622,2145.7209908624914,2166.257157915501,2163.66947826399,2179.2986195921444,2163.175347989896,2149.6399563080035,2119.0054923272246,2136.4737663141545,2152.662327549133,2157.9150903766385,2160.935444158994,2172.5616422194717,2219.429544453867,2239.0562049763626,2243.445538473955,2233.5325511430733,2210.1210724866305,2218.4083795489228,2213.3392287021547,2251.423193604448,2251.848357370633,2319.8852914099507,2344.682408318618,2405.4736626530644,2427.1710462918472,2470.4129629118233,2534.2000033724366,2579.625749554952,2606.476895126187,2620.2378632821656,2653.081947300415,2701.131297013306,2721.940088805882,2718.748372703422,2774.860985399416,2840.184416392905,2922.9541283532344,2963.4150198938123,2990.831319409366,2973.0771087010844,2978.776490197906,2965.81027992338,2967.2627902264458,2971.9583791099985,2995.911450271037,3052.3566606843115,3055.911185597496,3073.4517592258476,3068.674237947978,3090.246532029517,3106.2886363636367
10031,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2167.056907945346,2216.515226091998,2223.9690343582997,2233.324203202824,2230.208213952996,2265.698809179144,2306.1623318463203,2333.1951945221317,2331.263606349574,2318.216629968315,2314.841008776513,2294.838896139798,2310.382985534014,2344.8259189708756,2387.722352791648,2388.7568544253863,2372.735040182416,2386.072616657102,2406.178826212726,2420.068419327454,2400.877373646182,2405.3460150545843,2414.115260811734,2457.9753577514557,2439.8224148669697,2412.454644200556,2375.833784214178,2395.3856764470406,2420.6253551523378,2462.9806663518516,2482.1031986690377,2476.633190678788,2468.415667565924,2463.664302337511,2446.5586329560338,2428.7600473796597,2390.5873055519023,2393.926811027129,2395.316816114677,2433.828241092042,2466.417114359453,2512.4355788193416,2524.7753633145426,2544.9094747257204,2546.834884681265,2538.4563639641865,2525.820050538819,2456.837815437745,2459.8309721989253,2464.3303957873272,2502.3852412574074,2501.3262230879245,2516.5215868795267,2563.8458077567343,2595.459948132238,2619.9187983757647,2604.075926432996,2584.4337457163924,2544.503767627894,2526.8511284343713,2529.279791762491,2537.6618124138654,2594.2596965271846,2601.3055802791523,2570.8838569466043,2508.88526070266,2459.6182176378156,2446.400401976227,2385.197788939956,2343.1388603963906,2302.8388281866864,2271.449403976478,2272.5507675621816,2246.954183412656,2274.9770399864788,2285.8304018001704,2335.23918429001,2372.7345297782776,2426.6344853361516,2474.6858321380228,2507.3016863630346,2507.9437370189867,2506.310978206562,2487.2755057157315,2528.1300407396984,2546.8846209165117,2593.1655744652658,2608.202491039017,2677.9349308079104,2743.1041096127788,2788.5224145755105,2829.0948539533556,2835.868188545252,2827.9819294854565,2790.487440406369,2772.7419467704985,2786.774655668522,2759.6457970831643,2795.810884833813,2821.6603572980725,2874.4640469584115,2888.611591661373,2908.3367849389965,2967.035430337392,2967.860826210826
78251,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,,,,,,,,,,,,,,,,,1000.5560147749726,995.1935858330684,995.0177403462168,1000.644426931056,1006.1226682237852,996.9144919343374,998.0733563258568,977.7809487390724,986.5376009275304,990.8192638031188,1012.1848598379546,1018.3609050998996,1017.6418725620985,1025.644404074943,1029.0461993977965,1031.994972968935,1020.321389367774,1016.7545291423594,1018.1235717397908,1028.9357301571015,1048.917848735101,1052.0423070230818,1056.1737726988638,1045.5368664706016,1049.2547268268463,1054.806285566582,1064.0151977547737,1074.4115436290392,1072.4561486864463,1073.229406607998,1072.1450526378485,1070.5277305254276,1064.9644816529458,1063.3743882734072,1071.7090051560965,1072.3182111284625,1070.373119707893,1073.8168537142185,1091.8482504052952,1096.433868242356,1097.0135972012888,1094.9387138891202,1100.6519600081808,1097.0438411177554,1089.9715313469724,1077.9830205823134,1080.035412729057,1080.9749376802292,1085.78766088522,1086.5041705947235,1094.3685426078969,1104.314992102593,1111.9100312524945,1120.221451662561,1135.1816461563849,1147.68520709071,1143.004272849617,1132.2965452180754,1129.1369790333736,1141.2792752517148,1160.5816400315316,1182.276055478976,1201.8764402374168,1220.34720459781,1236.9075858974668,1266.4026490690774,1291.4441730849253,1303.8698072759344,1291.5235290642113,1288.9331132266466,1301.6742640563568,1318.6453987012003,1331.3647582720107,1340.9225897912531,1347.8969167430473,1358.156476816195,1364.9940477744583,1365.5419707222593,1371.0322308687923,1373.2230335980798,1362.0948122699713,1339.527216829228,1323.2778228382258,1330.655701470632,1334.3674447671856,1330.9265652536642,1325.2653530128453,1333.34451623751,1338.7699603174603
19134,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,,,,,,,,,,,,,,,,,821.8431574650999,833.845948527865,853.5124612126549,864.6156058451149,878.734451085148,887.8436285170492,883.097017200014,862.6622995820494,866.1369463154308,868.2607917322889,886.0416916056595,893.7519949817417,901.0442806920116,889.857978654048,887.3980390924205,897.7309121260506,916.6259871943456,919.749148731889,924.275353109419,,930.2477479719952,932.344101630698,930.4766743013124,932.7629877555956,944.1191589839613,955.006266071687,922.461618671772,923.186752106619,932.225517074125,975.4935169631032,971.773151185588,961.782447745506,970.581498351948,980.7101392699872,999.1821074878202,998.8000127481074,1013.8205625108836,1013.8571422119678,1015.9103940765896,1006.7032871781904,1018.946958871648,1027.1303285115907,1030.4660488403035,1035.5639504442993,1040.5377796742046,1051.2572662190876,1041.0662601732192,1044.862108653784,1052.7781399591129,1063.306824699907,1080.9655254653792,1092.3710137622256,1098.834783552754,1096.2651499902474,1098.417438759324,1112.7092220051136,1114.5085298147972,1121.449683702519,1136.1104978678618,1152.4393283333357,1159.300002490415,1153.9564007341369,1157.740837281172,1171.8014845741598,1180.8127856458564,1198.877920205789,1209.9558367354905,1214.189119767977,1207.2050158257066,1197.5123621108255,1207.4656474821647,1216.57865983408,1220.7593393669065,1225.340365767507,1229.7485551001844,1239.4772479947094,1251.7897322632475,1259.385908942132,1257.0959956031345,1238.9876110433886,1209.4747492493416,1223.0737455050664,1237.989836086266,1275.7807816659322,1289.1345931079852,1280.5145804386843,1283.52400678171,1272.784376659917,1301.3968253968253
30083,GA,Stone Mountain,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,774.8953103568388,774.4379440639213,775.3575040817407,777.4604262582926,786.6269502083842,800.2523473086206,813.9334847632226,822.2176304223052,820.057173520986,806.8952149607121,807.5749703305012,818.9557434688354,832.2969529812572,835.7617039154593,835.1021395656126,844.4798292337974,842.1204597442014,854.5906978383372,852.2463031520865,866.2508523761202,870.1855652339652,884.1857178514564,887.7850793527078,877.0978309934828,880.7012246451233,894.9798049642119,913.126718785458,920.5146850558856,914.9060806114268,927.044835543728,924.8398100784392,928.4586443375412,922.8385233725116,922.8196629014049,931.8880150704546,934.458992449647,957.170698881215,955.2408447036892,961.4830880470528,970.0557313373414,977.7266251017048,991.308425474957,982.7779181876164,991.9861550496364,994.2484208124991,1001.0555794275862,996.9167025761247,994.656106522193,999.1414263069368,1019.041142592625,1034.279353850493,1045.449347504913,1053.796746409632,1056.9157951174675,1075.7781263858997,1080.1495354990443,1080.8233615956804,1071.0444999889123,1065.9942596751646,1093.0770183665522,1096.930478368322,1122.5388009646242,1114.1928184699273,1135.8619223355165,1127.8483431537177,1149.5110849199668,1155.3419402044906,1172.8976768322973,1182.6155255991443,1175.4095259489688,1177.095303382994,1178.6984337903784,1204.9667657030975,1232.4614418117785,1253.8391200944186,1297.0804235956257,1338.2707078187495,1390.8464473818608,1416.0356161436173,1432.9270630531526,1446.1041062176437,1467.5260749853471,1497.609888514918,1515.46272779539,1498.83932404856,1497.6384855033732,1496.5851686448505,1536.587584475634,1567.1376513118944,1603.9098229222752,1604.65424912988,1610.4695361091913,1614.5184981564737,1634.3691788863837,1647.2745799216764,1658.5539641541834,1650.8793155529825,1626.2565509033327,1592.7606450046655,1602.4726833093814,1595.5105353282734,1609.5197841438091,1596.960943188723,1600.153597267395,1596.6797979797975
73160,OK,Moore,"Oklahoma City, OK",Cleveland County,,1082.6728376042915,1097.4878834715162,1104.6334498722956,1104.4224143539363,1106.9097781978824,1112.213935038222,1116.4916842875723,1106.6683514876158,1094.7236693511727,1086.198603353454,1090.7273894753434,1096.63929631909,1100.934780300088,1102.2883562178545,1102.6040407348696,1105.850416103001,1107.5322127279146,1109.854646934277,1099.4009167225888,1092.2626572759937,1088.854984572121,1080.580745064712,1074.9134365880593,1074.962132599354,1090.1543539618222,1104.5219098059326,1103.6480885283918,1108.5435564105176,1109.1159499640553,1116.310571667694,1116.1204839258307,1115.9796622895456,1105.43662245243,1098.8647405654006,1101.551714239029,1110.3914536491604,1113.4296313303862,1118.7599557385502,1113.188441594774,1119.6756195784744,1118.137846721227,1127.3660415837676,1131.495327963533,1133.6096724643528,1136.9425898903485,1137.911876804638,1138.4377350898965,1142.1950358781287,1141.3909547502387,1149.963641540024,1152.2830775108605,1158.2972804743808,1164.2390340465154,1169.645607546318,1174.7412445640257,1170.398679766604,1166.687871063962,1164.563373879657,1162.097708382017,1168.544353589751,1173.8043456501807,1182.6334678284704,1179.6793471187202,1183.14797170802,1186.2727975052123,1197.1027280574235,1205.5722886049923,1208.4280453644346,1215.8326651492637,1210.2347085724132,1218.8048640401173,1220.812403109813,1233.5031723030809,1244.5619529321195,1269.2052331853945,1280.8180774537632,1296.8333688066236,1300.5712848567352,1327.3601493801557,1330.4381145354776,1340.4302357488518,1333.937073151508,1340.6429772500203,1351.016273325038,1356.085654593509,1381.2772351043218,1397.885821772882,1414.869517638345,1415.1983076234887,1412.5588559588002,1414.1235664852516,1407.943706996972,1410.9650605119398,1415.2979481413445,1425.355555373137,1435.0650673763948,1444.890307754179,1450.9619652445745,1449.618708819864,1464.18660243433,1471.32564904832,1491.7214077067815,1482.0353296777896,1483.7303030303028
80016,CO,Aurora,"Denver-Aurora-Lakewood, CO",Arapahoe County,,,,,,,,,,,,,,,,,,,,,,,,1558.4439705176533,,1542.7452750355567,1562.6552062635103,1571.211958393868,1598.2781445010469,1606.2100666385495,1612.251536561904,1599.0380692292458,1623.5726613430722,1625.286725133434,1621.823115232659,1597.5343994461516,1589.380535766379,1596.331990504822,1597.6385482354328,1626.6509777335928,1642.8834160234526,1657.7308255032497,1651.3189675622234,1646.7554983955383,1635.0186859015498,1615.805560326354,1621.2758198842344,1619.5188084135998,1640.0116684020772,1646.37412456554,1653.093706946166,1664.3897960789575,1661.0714119648044,1674.9509536801415,1672.3536557026923,1665.6175657979793,1641.8283068878586,1649.964931258545,1652.9536054837863,1664.4454074223288,1655.452197911241,1682.0741033827787,1696.3913511247886,1687.2544614965043,1658.962210632423,1644.7570301905932,1651.805920396224,1673.461385268491,1677.8225836532847,1693.453041762773,1686.5905700075602,1692.0930379246845,1680.5386941692775,1689.6844855316217,1698.2529067179682,1752.067538541392,1803.0777274623565,1868.4411571300168,1909.9311647563727,1957.5294787110777,1973.079605917775,1981.191727920762,1969.5893504545943,1961.727983779644,1949.3889495009191,1953.3434942516435,1969.0982306662536,2000.9108904439352,2033.814845157625,2079.8902143009127,2117.0672773938018,2128.031997022105,2110.2316917280054,2094.4992369417428,2075.097857215853,2075.9219859393475,2060.337123865919,2085.7783152261586,2084.3541711624057,2101.63623259302,2116.0048472996573,2153.9857751579475,2168.3281443045967,2164.0783830960336,2164.477619047619
90004,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,1751.3456101136849,1751.1382305807983,1746.5767969794065,1755.3212145959285,1794.1038598930725,1808.5477681099271,1792.249918267808,1780.2607284466849,1799.5296158254428,1853.1456836183563,1879.9752741209095,1899.6544017168144,1891.9834380734512,1883.068763774481,1894.9273231769969,1890.42801501227,1876.039118512104,1876.4709099405604,1902.5985817086648,1927.469566498526,1916.233331254626,1895.3756450216663,1914.719293593859,1934.079313101519,1964.1929350584876,1979.993020616647,1996.3859388030492,1999.906200217736,1994.471577529706,1986.5746356401048,2001.3613148659128,2002.852663429882,1999.551242474344,1995.0207641677744,2001.3583571532768,2032.0269722214323,2050.7026669758357,2053.563676271659,2060.235370720903,2064.2985329955236,2089.7848303816113,2100.171419303461,2091.4898372710886,2074.9153121781715,2062.80833273952,2060.2042723089658,2047.6053526776504,2037.299544207401,2023.5102819009296,2014.106420870746,2010.263024508872,2027.6604121614944,2035.9146202321035,2056.060346235128,2041.7613735902253,2035.6112357582256,2008.333779003924,1985.979442435736,1999.5117103542457,2018.472703447995,2054.526098208424,2077.3916647674605,2106.8426287708103,2136.460881587605,2149.505235575569,2183.751833155036,2199.4754758276176,2218.058192675335,2210.8355851581837,2230.3316447595544,2252.7343484510993,2276.4288931318974,2303.118185938869,2325.897955958806,2333.2143018728166,2329.034169611051,2318.5696318798505,2326.9340899849512,2333.1203966978355,2354.6557297256227,2341.5198455741756,2349.2937517948867,2366.17210780871,2369.2104647802353,2358.317386523122,2325.0534686746955,2352.099904638722,2373.3650028296547
37040,TN,Clarksville,"Clarksville, TN-KY",Montgomery County,861.8538130539474,865.0435598173005,865.3263862410996,871.6362768829384,876.582929982657,883.0682400987167,883.3367495886584,884.6637889365139,882.1653444666257,883.7029280116834,884.1058220981475,881.2850014485908,881.8818943104012,879.2601109844449,879.1778531373276,883.2803807821414,888.3717938765644,888.5216052190494,884.2780798648871,890.3518597476411,898.0087796686121,896.2099794762182,886.9998738157486,877.7888909094122,880.6038954557083,881.745887447748,894.5793842740885,900.4650532648426,912.1360775193848,918.4044603699424,917.5567432426986,916.135029942377,913.0809768529678,913.7428894962436,922.3038649651564,930.6840826218712,939.46083080779,936.5156763984744,940.4798896262472,943.1229205930576,952.3937666777184,955.5018654723738,962.7548557764692,960.5895480971292,959.7034164556536,964.0658262627052,958.517765423354,958.1524286467592,959.365343273426,972.7927660509,982.4853989229568,990.8805698750276,999.0267134930502,1013.5593030824316,1020.2705954599631,1033.513234129021,1032.525769600799,1028.044959273954,1021.3747702301154,1017.4946255991846,1021.9813982237288,1022.4088232181568,1022.2853241942784,1024.70638636512,1041.2824789823608,1054.5486834774522,1072.224517650816,1072.2179121054062,1082.1191180368976,1078.3588716687811,1080.228599221463,1078.713988147643,1076.7480494371612,1103.304578698645,1133.0239560844338,1177.8126079609465,1192.4446490587636,1201.151248678307,1191.4650357229496,1211.1113614413734,1226.1155130404989,1246.9490744586917,1252.0947324727194,1271.9489328771226,1288.7260894165072,1294.033220274582,1301.648104723581,1318.4044865435703,1337.4701522492228,1355.9567018032562,1386.6629725507369,1390.214483210146,1371.7042080020142,1346.6670625517563,1359.888838440769,1367.231765774653,1364.562333073989,1351.238679806897,1350.7213419252746,1378.8887869938271,1395.0886751240969,1401.350088665219,1381.596746925108,1377.1952319138777,1375.353418803419
98208,WA,Everett,"Seattle-Tacoma-Bellevue, WA",Snohomish County,,,,,,,,,,,,,,,,,,,,,,,,,,1356.147983927845,1385.1837983309215,1430.4071170586567,1477.0382178763214,1511.145481857318,1519.681688372771,1535.081352386817,1518.3061730201248,1503.3178963566154,1475.1692495308644,1455.9321390637465,1450.5685497209188,1468.3140008264506,1506.0772353338762,1533.145186607369,1564.7051928004485,1570.313589487101,1576.9867468489242,1565.4284150022504,1557.2862559898383,1539.7525359396489,1536.9501190511369,1546.0358291086677,1553.4673885600168,1581.165852172945,1590.2081212722085,1612.9255462991175,1606.3828484503138,1621.528232260207,1629.0690625583672,1635.9711151482356,1622.201636566124,1609.4273962290624,1603.7604225466202,1603.459077245344,1615.3032763874037,1632.5187591934668,1678.801962502395,1672.774678850578,1669.0824886278588,1647.0216156772176,1655.7255965572888,1652.6398860664292,1656.7006110512582,1650.5611790829032,1650.8373654626048,1657.2888075438725,1667.230146992506,1677.9589401850417,1668.170476519697,1687.0382661832646,1710.4481511259844,1754.790659256216,1794.872680354775,1836.3606784051835,1879.303607723308,1906.500861211098,1916.8812670809527,1912.2559245790487,1902.5585402535248,1920.5928210283328,1946.7634157559817,1992.073977503111,2005.3290363119056,2035.7105873181065,2057.2256680160976,2083.466007352459,2069.9580887796224,2066.7726918707317,2039.564810732796,2033.2225414664315,2013.991540528247,2025.2006851824788,2028.173271256344,2042.178424305391,2046.6184198915496,2056.7494126076317,2049.0427384918657,2073.2056808034117,2087.7528659611994
30906,GA,Augusta,"Augusta-Richmond County, GA-SC",Richmond County,,,,,,,,,,,,,,,,,,,,,,788.2813278525628,797.0701698862632,782.7083841930574,785.5960323638682,781.9838101424433,788.4304869469506,793.8848215382608,797.9440712694051,791.4336502982313,800.1620620727989,806.6600150939532,816.1601317706258,806.8356509129511,807.2628311459562,812.4703630242388,819.9226489742347,817.719086231167,820.8839459209681,828.6140276096467,839.4310896148337,840.4933806139093,846.0084196998679,846.9060087804602,843.6802192470666,835.3268615600097,832.2303061358327,835.451139813767,839.7737626239248,848.7574801771596,850.6175606892134,858.6797059500964,860.0105976545361,873.6898594024618,871.6367801577863,880.6220313242046,877.4853961731112,880.1401422104964,875.5388280678317,881.6510088903377,890.4081339273812,887.9608748601083,883.4366799046361,888.7249951591225,904.9261513478064,919.5271453806624,933.0667892261908,945.7659699806352,958.1798802614748,967.7479573637688,962.1175637699648,968.6507180617948,972.4434990398584,985.7697936863432,998.4339487752644,1007.806944463012,1028.861560118921,1054.400101101077,1093.9510728483515,1113.794684981381,1126.7426875862036,1118.12477653453,1118.8399259435114,1106.2930510102135,1108.0758975296094,1110.4284589292497,1122.2798356941046,1139.6625924094064,1154.919188006344,1154.4496817446045,1166.5284034431277,1183.9831274306637,1204.640285421172,1198.4767069148563,1211.335690905172,1234.3442627064858,1235.543680666922,1243.6734774910526,1244.4301061042777,1275.9465952031726,1283.3647872329398,1292.762151160284,1298.2540470226122,1307.0805406421732,1319.9537037037037
94087,CA,Sunnyvale,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,,,,,,,,,,,,,,,,,,,,,,2889.696392392525,2849.530796668899,2842.277771723179,2854.6401574027645,2897.423455648606,2965.4646144510243,3020.096449813404,3052.832205405198,3083.0143029805326,3092.043012906961,3102.923728363161,3065.57610964747,3013.021142848726,2963.6956602657733,2941.423810224263,2992.548010040245,3054.2511740977575,3138.6855796188383,3148.2129162919978,3148.809051614294,3170.521248565868,3198.3660942804427,3210.088140768786,3173.790420715666,3144.5757807317527,3137.4126519957717,3169.340335984243,3180.850235873559,3235.808754233393,3230.0821625109825,3268.665987496217,3237.8184420749267,3240.537140230825,3241.292889811053,3239.720628907261,3245.4571266388975,3201.3561629768956,3201.036615881281,3193.039082248198,3227.1065606389507,3262.006309855186,3295.9940828554472,3308.847205252325,3282.135395114158,3244.053717538676,3201.3129192953106,3147.0787507387727,3068.195764750124,3005.859517993083,2949.6932053349833,2942.8577342575363,2899.604154191606,2905.395538470073,2908.0410429159906,2939.067803940788,2998.5484872491356,3047.5212650843505,3139.166677141102,3169.1433439707325,3215.7548610040308,3192.674495905182,3182.4929142878336,3184.3336694549917,3218.661763450291,3260.208880933153,3277.336960793604,3322.808427149466,3380.454375589461,3439.959663894511,3475.6862582303547,3480.146925536649,3488.019971973392,3490.4677088770104,3483.1886650229058,3449.2604464437636,3391.355457350459,3354.2424000318924,3375.581414194444,3435.041081962401,3516.5677927068336,3532.5870034298728,3527.8329677563493,3535.0972971615574,3502.5747619047615
